年度,県コード,連番,県番号,調査年月日,is_overflow,学名,和名,個体数,湿重量_g,Year,Month,Season,学名_clean
2004,12.0,15,8,2005-02-03,True,Nectoneanthes latipoda,,1.0,0.4,2005.0,2.0,Winter,Nectoneanthes latipoda
2004,12.0,15,8,2005-02-03,True,Paraprionospio sp.(A型),,7.0,0.19,2005.0,2.0,Winter,Paraprionospio sp.(A型)
2004,13.0,18,0,2004-08-03,False,megalopa of BRACHYURA,ｶﾆ亜目のﾒｶﾞﾛﾊﾟ期幼生,1.0,0.005,2004.0,8.0,Summer,megalopa of BRACHYURA
2004,13.0,18,0,2005-02-04,True,NEMERTINEA,紐形動物門,18.0,0.01,2005.0,2.0,Winter,NEMERTINEA
2004,13.0,18,0,2005-02-04,True,RINGICULIDAE,ﾏﾒｳﾗｼﾏｶﾞｲ科,3.0,0.03,2005.0,2.0,Winter,RINGICULIDAE
2004,13.0,18,0,2005-02-04,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,24.0,0.56,2005.0,2.0,Winter,Theora fragilis
2004,13.0,18,0,2005-02-04,True,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,1.0,0.005,2005.0,2.0,Winter,PHYLLODOCIDAE
2004,13.0,18,0,2005-02-04,True,Ophiodromus sp.,,2.0,0.005,2005.0,2.0,Winter,Ophiodromus sp.
2004,13.0,18,0,2005-02-04,True,Nectoneanthes latipoda,,3.0,0.39,2005.0,2.0,Winter,Nectoneanthes latipoda
2004,13.0,18,0,2005-02-04,True,Glycera sp.,,7.0,0.62,2005.0,2.0,Winter,Glycera sp.
2004,13.0,18,0,2005-02-04,True,Glycinde sp.,,14.0,0.5,2005.0,2.0,Winter,Glycinde sp.
2004,13.0,18,0,2005-02-04,True,Paraprionospio sp.(A型),,604.0,10.39,2005.0,2.0,Winter,Paraprionospio sp.(A型)
2004,13.0,18,0,2005-02-04,True,Lagis bocki,ｳﾐｲｻｺﾞﾑｼ,2.0,0.04,2005.0,2.0,Winter,Lagis bocki
2004,13.0,18,0,2005-02-04,True,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,3.0,0.28,2005.0,2.0,Winter,Ophiura kinbergi
2004,13.0,18,0,2005-02-04,True,OPHIUROIDEA,ｸﾓﾋﾄﾃﾞ綱,1.0,0.005,2005.0,2.0,Winter,OPHIUROIDEA
2004,13.0,26,0,2004-08-03,False,CERIANTHIDAE,ﾊﾅｷﾞﾝﾁｬｸ科,1.0,1.05,2004.0,8.0,Summer,CERIANTHIDAE
2004,13.0,26,0,2004-08-03,False,NEMERTINEA,紐形動物門,2.0,0.01,2004.0,8.0,Summer,NEMERTINEA
2004,13.0,26,0,2004-08-03,False,EPITONIIDAE,ｲﾄｶｹｶﾞｲ科,1.0,0.29,2004.0,8.0,Summer,EPITONIIDAE
2004,13.0,26,0,2004-08-03,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,226.0,1.21,2004.0,8.0,Summer,Theora fragilis
2004,13.0,26,0,2004-08-03,False,Gyptis sp.,,1.0,0.005,2004.0,8.0,Summer,Gyptis sp.
2004,13.0,26,0,2004-08-03,False,Sigambra sp.,,2.0,0.005,2004.0,8.0,Summer,Sigambra sp.
2004,13.0,26,0,2004-08-03,False,Nectoneanthes latipoda,,1.0,0.005,2004.0,8.0,Summer,Nectoneanthes latipoda
2004,13.0,26,0,2004-08-03,False,Glycera sp.,,1.0,0.03,2004.0,8.0,Summer,Glycera sp.
2004,13.0,26,0,2004-08-03,False,Glycinde sp.,,1.0,0.005,2004.0,8.0,Summer,Glycinde sp.
2004,13.0,26,0,2004-08-03,False,Nephtys sp.,,16.0,0.13,2004.0,8.0,Summer,Nephtys sp.
2004,13.0,26,0,2004-08-03,False,Lumbrineris longifolia,,20.0,0.5,2004.0,8.0,Summer,Lumbrineris longifolia
2004,13.0,26,0,2004-08-03,False,Paraprionospio sp.(CI型),,12.0,0.1,2004.0,8.0,Summer,Paraprionospio sp.(CI型)
2004,13.0,26,0,2004-08-03,False,Prionospio aucklandica,ﾐﾂﾊﾞﾈｽﾋﾟｵ,2.0,0.005,2004.0,8.0,Summer,Prionospio aucklandica
2004,13.0,26,0,2004-08-03,False,Spiochaetopterus costarum,ｱｼﾋﾞｷﾂﾊﾞｻｺﾞｶｲ,3.0,0.02,2004.0,8.0,Summer,Spiochaetopterus costarum
2004,13.0,26,0,2004-08-03,False,Ampelisca brevicornis,ｸﾋﾞﾅｶﾞｽｶﾞﾒ,2.0,0.005,2004.0,8.0,Summer,Ampelisca brevicornis
2004,13.0,26,0,2004-08-03,False,HOLOTHUROIDEA,ﾅﾏｺ綱,1.0,0.09,2004.0,8.0,Summer,HOLOTHUROIDEA
2004,13.0,26,0,2005-02-04,True,NEMERTINEA,紐形動物門,15.0,2.19,2005.0,2.0,Winter,NEMERTINEA
2004,13.0,26,0,2005-02-04,True,PHYLLODOCIDAE,ｻｼﾊﾞｺﾞｶｲ科,1.0,0.005,2005.0,2.0,Winter,PHYLLODOCIDAE
2004,13.0,26,0,2005-02-04,True,Ophiodromus sp.,,2.0,0.005,2005.0,2.0,Winter,Ophiodromus sp.
2004,13.0,26,0,2005-02-04,True,Sigambra sp.,,1.0,0.005,2005.0,2.0,Winter,Sigambra sp.
2004,13.0,26,0,2005-02-04,True,Nephtys sp.,,1.0,0.01,2005.0,2.0,Winter,Nephtys sp.
2004,13.0,26,0,2005-02-04,True,Prionospio sp.,,1.0,0.005,2005.0,2.0,Winter,Prionospio sp.
2004,13.0,26,0,2005-02-04,True,Pseudopolydora sp.,,2.0,0.005,2005.0,2.0,Winter,Pseudopolydora sp.
2004,13.0,26,0,2005-02-04,True,Euchone sp.,,1.0,0.005,2005.0,2.0,Winter,Euchone sp.
2004,13.0,26,0,2005-02-04,True,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,1.0,0.005,2005.0,2.0,Winter,Ophiura kinbergi
2004,14.0,32,0,2004-08-03,False,Sigambra tentaculata,,2.0,,2004.0,8.0,Summer,Sigambra tentaculata
2004,14.0,32,0,2005-02-02,True,Ringicula doliaris,ﾏﾒｳﾗｼﾏｶﾞｲ,1.0,0.01,2005.0,2.0,Winter,Ringicula doliaris
2005,12.0,2,3,2005-08-03,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,1.0,0.01,2005.0,8.0,Summer,ACTINIARIA
2005,12.0,2,3,2005-08-03,False,Crepidula onyx,ｼﾏﾒﾉｳﾌﾈｶﾞｲ,2.0,1.01,2005.0,8.0,Summer,Crepidula onyx
2005,12.0,2,3,2005-08-03,False,Scapharca subcrenata,ｻﾙﾎﾞｳｶﾞｲ,1.0,2.19,2005.0,8.0,Summer,Scapharca subcrenata
2005,12.0,2,3,2005-08-03,False,Sigambra tentaculata,,1.0,0.0,2005.0,8.0,Summer,Sigambra tentaculata
2005,12.0,2,3,2005-08-03,False,Schistomeringos sp.,,1.0,0.01,2005.0,8.0,Summer,Schistomeringos sp.
2005,12.0,2,3,2005-08-03,False,Paraprionospio sp.(A型),,44.0,0.23,2005.0,8.0,Summer,Paraprionospio sp.(A型)
2005,12.0,2,3,2005-08-03,False,Spiochaetopterus costarum,ｱｼﾋﾞｷﾂﾊﾞｻｺﾞｶｲ,1.0,,2005.0,8.0,Summer,Spiochaetopterus costarum
2005,12.0,2,3,2005-08-03,False,Hydroides sp.,,1.0,0.03,2005.0,8.0,Summer,Hydroides sp.
2005,12.0,2,3,2005-08-03,False,Pinnixa rathbuni,ﾗｽﾊﾞﾝﾏﾒｶﾞﾆ,1.0,0.02,2005.0,8.0,Summer,Pinnixa rathbuni
2005,12.0,2,3,2006-02-02,True,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,29.0,0.42,2006.0,2.0,Winter,ACTINIARIA
2005,12.0,2,3,2006-02-02,True,Philine argentata,ｷｾﾜﾀｶﾞｲ,1.0,0.24,2006.0,2.0,Winter,Philine argentata
2005,12.0,2,3,2006-02-02,True,Scapharca subcrenata,ｻﾙﾎﾞｳｶﾞｲ,5.0,0.56,2006.0,2.0,Winter,Scapharca subcrenata
2005,12.0,2,3,2006-02-02,True,Mercenaria mercenaria,ﾎﾝﾋﾞﾉｽｶﾞｲ,1.0,8.01,2006.0,2.0,Winter,Mercenaria mercenaria
2005,12.0,2,3,2006-02-02,True,PETRICOLIDAE,ｲﾜﾎﾘｶﾞｲ科,3.0,0.11,2006.0,2.0,Winter,PETRICOLIDAE
2005,12.0,2,3,2006-02-02,True,Harmothoe imbricata,ﾏﾀﾞﾗｳﾛｺﾑｼ,1.0,0.19,2006.0,2.0,Winter,Harmothoe imbricata
2005,12.0,2,3,2006-02-02,True,Eumida sp.,,10.0,0.04,2006.0,2.0,Winter,Eumida sp.
2005,12.0,2,3,2006-02-02,True,Sigambra tentaculata,,10.0,0.03,2006.0,2.0,Winter,Sigambra tentaculata
2005,12.0,2,3,2006-02-02,True,Nectoneanthes latipoda,,1.0,0.01,2006.0,2.0,Winter,Nectoneanthes latipoda
2005,12.0,2,3,2006-02-02,True,Glycera sp.,,1.0,0.0,2006.0,2.0,Winter,Glycera sp.
2005,12.0,2,3,2006-02-02,True,Glycinde sp.,,15.0,0.08,2006.0,2.0,Winter,Glycinde sp.
2005,12.0,2,3,2006-02-02,True,Paraprionospio sp.(A型),,108.0,1.79,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2005,12.0,2,3,2006-02-02,True,Lagis bocki,ｳﾐｲｻｺﾞﾑｼ,6.0,0.2,2006.0,2.0,Winter,Lagis bocki
2005,12.0,2,3,2006-02-02,True,SERPULIDAE,ｶﾝｻﾞｼｺﾞｶｲ科,1.0,,2006.0,2.0,Winter,SERPULIDAE
2005,12.0,2,3,2006-02-02,True,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,1.0,,2006.0,2.0,Winter,Ophiura kinbergi
2005,12.0,4,5,2005-08-03,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,2.0,0.94,2005.0,8.0,Summer,ACTINIARIA
2005,12.0,4,5,2005-08-03,False,Crepidula onyx,ｼﾏﾒﾉｳﾌﾈｶﾞｲ,1.0,1.16,2005.0,8.0,Summer,Crepidula onyx
2005,12.0,4,5,2005-08-03,False,Macoma tokyoensis,ｺﾞｲｻｷﾞｶﾞｲ,4.0,1.3,2005.0,8.0,Summer,Macoma tokyoensis
2005,12.0,4,5,2005-08-03,False,Mercenaria mercenaria,ﾎﾝﾋﾞﾉｽｶﾞｲ,1.0,2.73,2005.0,8.0,Summer,Mercenaria mercenaria
2005,12.0,4,5,2005-08-03,False,Lumbrineris longifolia,,1.0,0.0,2005.0,8.0,Summer,Lumbrineris longifolia
2005,12.0,4,5,2005-08-03,False,Lumbrineris sp.,,1.0,0.0,2005.0,8.0,Summer,Lumbrineris sp.
2005,12.0,4,5,2005-08-03,False,Paraprionospio sp.(A型),,32.0,0.16,2005.0,8.0,Summer,Paraprionospio sp.(A型)
2005,12.0,4,5,2005-08-03,False,Owenia fusiformis,ﾁﾏｷｺﾞｶｲ,1.0,0.0,2005.0,8.0,Summer,Owenia fusiformis
2005,12.0,4,5,2005-08-03,False,Phoronis sp.,,1.0,0.0,2005.0,8.0,Summer,Phoronis sp.
2005,12.0,4,5,2006-02-02,True,Nectoneanthes latipoda,,4.0,0.19,2006.0,2.0,Winter,Nectoneanthes latipoda
2005,12.0,4,5,2006-02-02,True,Paraprionospio sp.(A型),,218.0,7.13,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2005,12.0,4,5,2006-02-02,True,Paraprionospio sp.(CI型),,8.0,0.5,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2005,12.0,9,9,2006-02-02,True,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,1.0,0.01,2006.0,2.0,Winter,Ophiura kinbergi
2005,12.0,12,1,2005-08-03,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,1.0,1.3,2005.0,8.0,Summer,ACTINIARIA
2005,12.0,12,1,2005-08-03,False,Crepidula onyx,ｼﾏﾒﾉｳﾌﾈｶﾞｲ,2.0,0.93,2005.0,8.0,Summer,Crepidula onyx
2005,12.0,12,1,2005-08-03,False,Scapharca subcrenata,ｻﾙﾎﾞｳｶﾞｲ,2.0,3.99,2005.0,8.0,Summer,Scapharca subcrenata
2005,12.0,12,1,2005-08-03,False,Mercenaria mercenaria,ﾎﾝﾋﾞﾉｽｶﾞｲ,4.0,31.64,2005.0,8.0,Summer,Mercenaria mercenaria
2005,12.0,12,1,2005-08-03,False,Phacosoma japonicum,ｶｶﾞﾐｶﾞｲ,1.0,2.39,2005.0,8.0,Summer,Phacosoma japonicum
2005,12.0,12,1,2005-08-03,False,PETRICOLIDAE,ｲﾜﾎﾘｶﾞｲ科,1.0,0.04,2005.0,8.0,Summer,PETRICOLIDAE
2005,12.0,12,1,2005-08-03,False,Sigambra tentaculata,,10.0,0.04,2005.0,8.0,Summer,Sigambra tentaculata
2005,12.0,12,1,2005-08-03,False,Leonnates sp.,,1.0,0.03,2005.0,8.0,Summer,Leonnates sp.
2005,12.0,12,1,2005-08-03,False,Lumbrineris longifolia,,48.0,0.52,2005.0,8.0,Summer,Lumbrineris longifolia
2005,12.0,12,1,2005-08-03,False,Lumbrineris sp.,,1.0,0.0,2005.0,8.0,Summer,Lumbrineris sp.
2005,12.0,12,1,2005-08-03,False,Paraprionospio sp.(A型),,53.0,0.44,2005.0,8.0,Summer,Paraprionospio sp.(A型)
2005,12.0,12,1,2006-02-02,True,NEMERTINEA,紐形動物門,1.0,0.0,2006.0,2.0,Winter,NEMERTINEA
2005,12.0,12,1,2006-02-02,True,Philine argentata,ｷｾﾜﾀｶﾞｲ,1.0,0.0,2006.0,2.0,Winter,Philine argentata
2005,12.0,12,1,2006-02-02,True,Scapharca subcrenata,ｻﾙﾎﾞｳｶﾞｲ,1.0,0.02,2006.0,2.0,Winter,Scapharca subcrenata
2005,12.0,12,1,2006-02-02,True,Mya arenaria oonogai,ｵｵﾉｶﾞｲ,1.0,0.05,2006.0,2.0,Winter,Mya arenaria oonogai
2005,12.0,12,1,2006-02-02,True,Sigambra tentaculata,,4.0,0.01,2006.0,2.0,Winter,Sigambra tentaculata
2005,12.0,12,1,2006-02-02,True,Nectoneanthes latipoda,,8.0,0.24,2006.0,2.0,Winter,Nectoneanthes latipoda
2005,12.0,12,1,2006-02-02,True,Glycinde sp.,,5.0,0.07,2006.0,2.0,Winter,Glycinde sp.
2005,12.0,12,1,2006-02-02,True,Lumbrineris longifolia,,1.0,0.01,2006.0,2.0,Winter,Lumbrineris longifolia
2005,12.0,12,1,2006-02-02,True,Paraprionospio sp.(A型),,366.0,6.42,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2005,12.0,12,1,2006-02-02,True,Paraprionospio sp.(CI型),,6.0,0.12,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2005,12.0,12,1,2006-02-02,True,Pyromaia tuberculata,ｲｯｶｸｸﾓｶﾞﾆ,1.0,0.19,2006.0,2.0,Winter,Pyromaia tuberculata
2005,12.0,15,8,2005-08-03,False,ACTINIARIA,ｲｿｷﾞﾝﾁｬｸ目,14.0,0.07,2005.0,8.0,Summer,ACTINIARIA
2005,12.0,15,8,2005-08-03,False,PETRICOLIDAE,ｲﾜﾎﾘｶﾞｲ科,1.0,0.04,2005.0,8.0,Summer,PETRICOLIDAE
2005,12.0,15,8,2005-08-03,False,Ophiodromus sp.,,1.0,,2005.0,8.0,Summer,Ophiodromus sp.
2005,12.0,15,8,2005-08-03,False,Balanus improvisus,ﾖｰﾛｯﾊﾟﾌｼﾞﾂﾎﾞ,1.0,0.01,2005.0,8.0,Summer,Balanus improvisus
2005,12.0,15,8,2006-02-02,True,Glycinde sp.,,1.0,,2006.0,2.0,Winter,Glycinde sp.
2005,12.0,15,8,2006-02-02,True,Paraprionospio sp.(CI型),,1.0,0.01,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2005,13.0,18,0,2006-01-31,True,Theora fragilis,シズクガイ,1.0,0.04,2006.0,1.0,Winter,Theora fragilis
2005,13.0,18,0,2006-01-31,True,Ophiodromus angustifrons,モグリオトヒメ,1.0,0.01,2006.0,1.0,Winter,Ophiodromus angustifrons
2005,13.0,18,0,2006-01-31,True,Nectoneanthes latipoda,オウギゴカイ,1.0,0.03,2006.0,1.0,Winter,Nectoneanthes latipoda
2005,13.0,18,0,2006-01-31,True,Glycinde sp.,,1.0,0.01,2006.0,1.0,Winter,Glycinde sp.
2005,13.0,18,0,2006-01-31,True,Paraprionospio sp. Type A,,5.0,0.14,2006.0,1.0,Winter,Paraprionospio sp. Type A
2005,13.0,18,0,2006-01-31,True,Paraprionospio sp. Type CⅠ,,5.0,0.12,2006.0,1.0,Winter,Rare_sp
2005,13.0,18,0,2006-01-31,True,Lagis bocki,ウミイサゴムシ,1.0,0.01,2006.0,1.0,Winter,Lagis bocki
2005,13.0,26,0,2005-08-02,False,Theora fragilis,シズクガイ,1.0,0.02,2005.0,8.0,Summer,Theora fragilis
2005,13.0,26,0,2005-08-02,False,Sigambra phuketensis,クシカギゴカイ,1.0,,2005.0,8.0,Summer,Sigambra phuketensis
2005,13.0,26,0,2005-08-02,False,Nephtys oligobranchia,コノハシロガネゴカイ,1.0,,2005.0,8.0,Summer,Nephtys oligobranchia
2005,13.0,26,0,2005-08-02,False,Ampelisca brevicornis,クビナガスガメ,1.0,0.04,2005.0,8.0,Summer,Ampelisca brevicornis
2005,13.0,26,0,2006-01-31,True,Philine argentata,キセワタガイ,1.0,0.01,2006.0,1.0,Winter,Philine argentata
2005,13.0,26,0,2006-01-31,True,Nectoneanthes latipoda,オウギゴカイ,1.0,0.27,2006.0,1.0,Winter,Nectoneanthes latipoda
2005,13.0,26,0,2006-01-31,True,Glycera chirori,チロリ,1.0,0.03,2006.0,1.0,Winter,Glycera chirori
2005,13.0,26,0,2006-01-31,True,Glycinde sp.,,1.0,0.09,2006.0,1.0,Winter,Glycinde sp.
2005,13.0,26,0,2006-01-31,True,Paraprionospio sp. Type A,,22.0,0.83,2006.0,1.0,Winter,Paraprionospio sp. Type A
2005,13.0,26,0,2006-01-31,True,Paraprionospio sp. Type CⅠ,,10.0,0.56,2006.0,1.0,Winter,Rare_sp
2005,13.0,26,0,2006-01-31,True,Ampelisca brevicornis,クビナガスガメ,1.0,0.0,2006.0,1.0,Winter,Ampelisca brevicornis
2005,14.0,32,0,2006-02-01,True,Sigambra tentaculata,,1.0,,2006.0,2.0,Winter,Sigambra tentaculata
2005,14.0,32,0,2006-02-01,True,Paraprionospio sp.(A型),,6.0,0.19,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2006,12.0,2,3,2005-08-01,False,Sigambra tentaculata,,46.0,0.11,2005.0,8.0,Summer,Sigambra tentaculata
2006,12.0,2,3,2005-08-01,False,Paraprionospio sp.(A型),,53.0,0.28,2005.0,8.0,Summer,Paraprionospio sp.(A型)
2006,12.0,2,3,2005-08-01,False,Mercenaria mercenaria,ﾎﾝﾋﾞﾉｽｶﾞｲ,2.0,108.16,2005.0,8.0,Summer,Mercenaria mercenaria
2006,12.0,2,3,2005-08-01,False,Lumbrineris longifolia,,15.0,0.07,2005.0,8.0,Summer,Lumbrineris longifolia
2006,12.0,2,3,2006-02-19,True,Scapharca subcrenata,ｻﾙﾎﾞｳｶﾞｲ,2.0,0.5,2006.0,2.0,Winter,Scapharca subcrenata
2006,12.0,2,3,2006-02-19,True,Eumida sp.,,3.0,0.01,2006.0,2.0,Winter,Eumida sp.
2006,12.0,2,3,2006-02-19,True,Sigambra tentaculata,,3.0,,2006.0,2.0,Winter,Sigambra tentaculata
2006,12.0,2,3,2006-02-19,True,Glycera sp.,,2.0,0.02,2006.0,2.0,Winter,Glycera sp.
2006,12.0,2,3,2006-02-19,True,Glycinde sp.,,14.0,0.23,2006.0,2.0,Winter,Glycinde sp.
2006,12.0,2,3,2006-02-19,True,Nephtys sp.,,1.0,,2006.0,2.0,Winter,Nephtys sp.
2006,12.0,2,3,2006-02-19,True,Paraprionospio sp.(A型),,186.0,2.61,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2006,12.0,2,3,2006-02-19,True,Sabellaria sp.,,1.0,0.01,2006.0,2.0,Winter,Sabellaria sp.
2006,12.0,2,3,2006-02-19,True,Pinnixa sp.,ﾏﾒｶﾞﾆ属,1.0,,2006.0,2.0,Winter,Pinnixa sp.
2006,12.0,2,3,2006-02-19,True,Pyromaia tuberculata,ｲｯｶｸｸﾓｶﾞﾆ,1.0,1.69,2006.0,2.0,Winter,Pyromaia tuberculata
2006,12.0,4,5,2005-08-01,False,Lumbrineris longifolia,,1.0,0.01,2005.0,8.0,Summer,Lumbrineris longifolia
2006,12.0,4,5,2006-02-19,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,1.0,0.03,2006.0,2.0,Winter,Theora fragilis
2006,12.0,4,5,2006-02-19,True,Nectoneanthes latipoda,,1.0,0.37,2006.0,2.0,Winter,Nectoneanthes latipoda
2006,12.0,4,5,2006-02-19,True,Glycinde sp.,,2.0,0.05,2006.0,2.0,Winter,Glycinde sp.
2006,12.0,4,5,2006-02-19,True,Paraprionospio sp.(A型),,121.0,3.67,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2006,12.0,4,5,2006-02-19,True,Paraprionospio sp.(CI型),,10.0,0.73,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2006,12.0,9,9,2006-02-19,True,Paraprionospio sp.(CI型),,1.0,0.06,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2006,12.0,9,9,2006-02-19,True,Pinnixa sp.,ﾏﾒｶﾞﾆ属,1.0,,2006.0,2.0,Winter,Pinnixa sp.
2006,12.0,12,1,2005-08-01,False,Sigambra tentaculata,,1.0,,2005.0,8.0,Summer,Sigambra tentaculata
2006,12.0,12,1,2005-08-01,False,Lumbrineris longifolia,,5.0,,2005.0,8.0,Summer,Lumbrineris longifolia
2006,12.0,12,1,2006-02-19,True,NEMERTINEA,紐形動物門,1.0,,2006.0,2.0,Winter,NEMERTINEA
2006,12.0,12,1,2006-02-19,True,RINGICULIDAE,ﾏﾒｳﾗｼﾏｶﾞｲ科,1.0,,2006.0,2.0,Winter,RINGICULIDAE
2006,12.0,12,1,2006-02-19,True,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,1.0,0.21,2006.0,2.0,Winter,Raeta pulchellus
2006,12.0,12,1,2006-02-19,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,4.0,0.07,2006.0,2.0,Winter,Theora fragilis
2006,12.0,12,1,2006-02-19,True,Sigambra tentaculata,,5.0,0.01,2006.0,2.0,Winter,Sigambra tentaculata
2006,12.0,12,1,2006-02-19,True,Nectoneanthes latipoda,,2.0,0.53,2006.0,2.0,Winter,Nectoneanthes latipoda
2006,12.0,12,1,2006-02-19,True,Glycinde sp.,,3.0,0.06,2006.0,2.0,Winter,Glycinde sp.
2006,12.0,12,1,2006-02-19,True,Paraprionospio sp.(A型),,135.0,2.64,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2006,12.0,12,1,2006-02-19,True,Paraprionospio sp.(CI型),,13.0,0.59,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2006,12.0,12,1,2006-02-19,True,Euchone sp.,,1.0,0.01,2006.0,2.0,Winter,Euchone sp.
2006,12.0,15,8,2006-02-19,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,1.0,0.01,2006.0,2.0,Winter,Theora fragilis
2006,12.0,15,8,2006-02-19,True,Pinnixa sp.,ﾏﾒｶﾞﾆ属,1.0,,2006.0,2.0,Winter,Pinnixa sp.
2006,13.0,18,0,2006-02-21,True,NEMERTINEA,紐形動物門,1.0,,2006.0,2.0,Winter,NEMERTINEA
2006,13.0,18,0,2006-02-21,True,Ringicula doliaris,ﾏﾒｳﾗｼﾏｶﾞｲ,3.0,0.06,2006.0,2.0,Winter,Ringicula doliaris
2006,13.0,18,0,2006-02-21,True,Philine argentata,ｷｾﾜﾀｶﾞｲ,1.0,0.02,2006.0,2.0,Winter,Philine argentata
2006,13.0,18,0,2006-02-21,True,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,2.0,0.07,2006.0,2.0,Winter,Raeta pulchellus
2006,13.0,18,0,2006-02-21,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,231.0,3.35,2006.0,2.0,Winter,Theora fragilis
2006,13.0,18,0,2006-02-21,True,Nectoneanthes latipoda,,2.0,0.94,2006.0,2.0,Winter,Nectoneanthes latipoda
2006,13.0,18,0,2006-02-21,True,Glycinde sp.,,7.0,0.1,2006.0,2.0,Winter,Glycinde sp.
2006,13.0,18,0,2006-02-21,True,Nephtys sp.,,1.0,,2006.0,2.0,Winter,Nephtys sp.
2006,13.0,18,0,2006-02-21,True,Paraprionospio sp.(A型),,119.0,4.53,2006.0,2.0,Winter,Paraprionospio sp.(A型)
2006,13.0,18,0,2006-02-21,True,Paraprionospio sp.(CI型),,37.0,2.2,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2006,13.0,18,0,2006-02-21,True,Crangon sp.,ｴﾋﾞｼﾞｬｺ属,1.0,0.32,2006.0,2.0,Winter,Crangon sp.
2006,13.0,18,0,2006-02-21,True,Pinnixa rathbuni,ﾗｽﾊﾞﾝﾏﾒｶﾞﾆ,7.0,0.01,2006.0,2.0,Winter,Pinnixa rathbuni
2006,13.0,26,0,2005-08-02,False,NASSARIIDAE,ﾑｼﾛｶﾞｲ科,1.0,0.12,2005.0,8.0,Summer,NASSARIIDAE
2006,13.0,26,0,2005-08-02,False,Macoma tokyoensis,ｺﾞｲｻｷﾞｶﾞｲ,1.0,3.43,2005.0,8.0,Summer,Macoma tokyoensis
2006,13.0,26,0,2005-08-02,False,Sigambra sp.,,1.0,,2005.0,8.0,Summer,Sigambra sp.
2006,13.0,26,0,2006-02-21,True,Ringicula doliaris,ﾏﾒｳﾗｼﾏｶﾞｲ,2.0,0.03,2006.0,2.0,Winter,Ringicula doliaris
2006,13.0,26,0,2006-02-21,True,Raeta pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,1.0,,2006.0,2.0,Winter,Raeta pulchellus
2006,13.0,26,0,2006-02-21,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,6.0,0.02,2006.0,2.0,Winter,Theora fragilis
2006,13.0,26,0,2006-02-21,True,Nectoneanthes latipoda,,1.0,0.13,2006.0,2.0,Winter,Nectoneanthes latipoda
2006,13.0,26,0,2006-02-21,True,Glycera sp.,,2.0,0.19,2006.0,2.0,Winter,Glycera sp.
2006,13.0,26,0,2006-02-21,True,Glycinde sp.,,1.0,,2006.0,2.0,Winter,Glycinde sp.
2006,13.0,26,0,2006-02-21,True,Nephtys sp.,,3.0,0.03,2006.0,2.0,Winter,Nephtys sp.
2006,13.0,26,0,2006-02-21,True,Paraprionospio sp.(CI型),,2.0,0.04,2006.0,2.0,Winter,Paraprionospio sp.(CI型)
2006,13.0,26,0,2006-02-21,True,Prionospio pulchra,,1.0,,2006.0,2.0,Winter,Prionospio pulchra
2006,13.0,26,0,2006-02-21,True,TEREBELLIDAE,ﾌｻｺﾞｶｲ科,1.0,,2006.0,2.0,Winter,TEREBELLIDAE
2006,13.0,26,0,2006-02-21,True,Ampelisca brevicornis,ｸﾋﾞﾅｶﾞｽｶﾞﾒ,1.0,,2006.0,2.0,Winter,Ampelisca brevicornis
2006,13.0,26,0,2006-02-21,True,Carcinoplax vestita,ｹﾌﾞｶｴﾝｺｳｶﾞﾆ,1.0,0.95,2006.0,2.0,Winter,Carcinoplax vestita
