連番,Year,Season,S,N,Shannon,Simpson,Margalef,Pielou,lat_dd,lon_dd,sea_area,do_station,env_dist_km,env_zettaicode,is_hypoxic_station,is_stressed_station
426.0,2011.0,Summer,4,9.0,1.1490596969706204,0.6172839506172839,1.365358839940256,0.8288713632524446,33.99666666666667,132.29222222222222,312.0,7.8,2.081891068016308e-06,35426,False,False
44.0,2011.0,Summer,17,36.0,2.5721146737487586,0.904320987654321,4.464885012409978,0.9078436253820366,34.436388888888885,135.14,301.0,6.5,0.4497499003868794,2744,False,False
528.0,2011.0,Summer,5,810.0,0.5175331142169597,0.2429507696997409,0.597279310822363,0.3215614036544267,33.30333333333333,131.61333333333332,314.0,6.0,9.243698658432601,44578,False,False
550.0,2011.0,Summer,9,79.0,1.3362820100342816,0.6329113924050633,1.8308949483132388,0.60816815168448,34.03805555555555,131.70083333333332,315.0,7.2,3.110951984571743e-06,35550,False,False
59.0,2011.0,Summer,1,1.0,-0.0,0.0,,,34.72,137.12166666666667,202.0,2.4,0.4640774576398907,2359,False,True
598.0,2011.0,Summer,5,5.0,1.6094379124341005,0.7999999999999999,2.4853397382384474,1.0000000000000002,33.78333333333333,131.32527777777779,316.0,5.7,2.08693947347891e-06,35598,False,False
61.0,2011.0,Summer,1,2.0,-0.0,0.0,,,34.75,137.3,202.0,5.4,1.104548288568557,2361,False,False
617.0,2011.0,Summer,6,70.0,1.7478680974667573,0.8163265306122449,1.176887277761934,0.9755037590061084,33.635,131.13333333333333,316.0,6.35,0.4369762901227268,40617,False,False
79.0,2011.0,Summer,12,280.0,2.193066321705152,0.8596938775510204,1.9521580706071304,0.8825548122269513,34.11277777777778,135.00833333333333,303.0,6.8,3.078671416947404e-06,3079,False,False
,2011.0,Summer,64,1778.0,3.5489381767831407,0.9624848637452376,8.418808273143844,0.8533392513444261,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,21,232.0,2.632087321982382,0.9007134363852556,3.671922957776361,0.864532082066229,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,26,878.0,1.9676791268426372,0.7030162774165762,3.6885959830772954,0.6039351823618873,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,16,254.0,1.5940437803778873,0.5980531961063922,2.7088846865075458,0.5749297642277685,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,11,74.0,1.7174055949529548,0.7012417823228635,2.3233849357411738,0.7162137623086112,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,25,210.0,2.6671504239550887,0.8770975056689342,4.488407959280315,0.8285968670643881,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,16,194.0,2.285843285696059,0.8746944414921883,2.847457077824421,0.8244436931307596,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,14,84.0,1.9264357523624136,0.7267573696145124,2.9339962788336718,0.7299711646064407,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,24,188.0,2.707001891509927,0.9067451335445904,4.39229541036869,0.8517797482409397,,,,5.994831460674157,,regional_mean,False,False
,2011.0,Summer,19,224.0,2.290049687811266,0.8354591836734694,3.326159883244737,0.7777541677768341,,,,5.994831460674157,,regional_mean,False,False
10.0,2012.0,Summer,21,47.0,2.7426815170487164,0.9117247623358986,5.194606043445431,0.9008577118911262,34.93333333333333,136.805,201.0,5.4,0.4636454643681527,2310,False,False
11.0,2012.0,Summer,9,42.0,1.315838280868806,0.5623582766439909,2.140371091352432,0.5988638095720046,34.88638888888889,136.66666666666666,201.0,4.2,0.46373887583859613,2411,False,False
12.0,2012.0,Summer,9,190.0,0.6888076894384032,0.2689196675900277,1.5246737750730317,0.3134898892645154,35.608333333333334,139.8983333333333,100.0,6.6,0.47768825343837323,1212,False,False
143.0,2012.0,Summer,10,80.0,2.1333819302645445,0.859375,2.053844202768018,0.9265160001059995,34.60333333333333,134.61388888888888,305.0,5.3,1.082385399248306e-06,28143,False,False
18.0,2012.0,Summer,3,21.0,1.0124947110267577,0.6077097505668935,0.6569174775061022,0.9216124027287592,35.559999999999995,139.82444444444445,100.0,1.8,0.4778031123314523,1318,True,True
181.0,2012.0,Summer,3,37.5,1.0986122886681096,0.6666666666666667,0.5518244660161065,0.9999999999999998,34.282222222222224,134.3538888888889,306.0,6.3,1.050338266185614e-06,37181,False,False
2.0,2012.0,Summer,3,3.0,1.0986122886681096,0.6666666666666667,1.8204784532536744,0.9999999999999998,35.64388888888889,139.9933333333333,100.0,3.2,0.47760326398872804,122,False,True
254.0,2012.0,Summer,16,321.42852,2.148400606957422,0.8345679012345679,2.5984036301995124,0.7748717253750782,34.11138888888889,133.6275,310.0,6.3,1.2354992871652025e-07,37254,False,False
26.0,2012.0,Summer,6,48.0,0.6995903985811894,0.298611111111111,1.291588834036644,0.3904488356813844,35.46416666666667,139.85611111111112,100.0,1.3,0.47802883737174107,1326,True,True
27.0,2012.0,Summer,6,36.0,0.9318226383470304,0.4475308641975308,1.395276566378118,0.5200601165224975,34.666666666666664,136.60027777777776,201.0,2.8,0.44935052538878156,2427,False,True
274.0,2012.0,Summer,1,8.333333333,-0.0,0.0,,,34.05333333333333,133.5,310.0,7.8,0.4363776020606364,38274,False,False
313.0,2012.0,Summer,15,620.0,1.7069123085864784,0.6446409989594173,2.1773889277467453,0.6303104380752409,34.38666666666666,133.24749999999997,309.0,7.4,0.8064028823357108,34312,False,False
328.0,2012.0,Summer,10,374.99999999984993,1.7848090666535368,0.7664197530864197,1.5184937285474294,0.7751327288985241,34.0,133.17499999999998,310.0,7.2,0.43645341499102913,38328,False,False
35.0,2012.0,Summer,38,639.0,1.6029256310842168,0.5425682245096384,5.727638893316303,0.4406564025427199,35.34805555555556,139.80583333333334,100.0,6.6,0.6980006225924529,1235,False,False
396.0,2012.0,Summer,17,570.0,2.427737581673309,0.8833487226839027,2.521417725536161,0.8568848465882202,34.333333333333336,132.45583333333332,312.0,5.1,3.083075573419973e-06,34396,False,False
4.0,2012.0,Summer,11,158.0,1.0184126075472872,0.465870854029803,1.975271562264564,0.4247110451820476,35.60166666666667,140.06416666666667,100.0,2.2,0.4777057070374204,124,False,True
410.0,2012.0,Summer,9,320.0,1.6989117234101692,0.744140625,1.3868853702548032,0.7732080466120699,34.30305555555555,132.35305555555556,312.0,6.5,1.4739665288236428,34411,False,False
426.0,2012.0,Summer,7,7.0,1.945910149055313,0.8571428571428572,3.0833900542185044,1.0,33.99666666666667,132.29222222222222,312.0,7.6,2.081891068016308e-06,35426,False,False
44.0,2012.0,Summer,29,218.0,1.8593249669085696,0.6583620907331033,5.200116199103062,0.5521715527192151,34.436388888888885,135.14,301.0,5.9,0.4497499003868794,2744,False,False
528.0,2012.0,Summer,5,200.0,1.094408629847781,0.5399999999999999,0.7549566632710194,0.6799943144079456,33.30333333333333,131.61333333333332,314.0,6.3,9.243698658432601,44578,False,False
550.0,2012.0,Summer,11,58.0,2.0204844856238693,0.8341260404280618,2.4627854581449444,0.8426074768753105,34.03805555555555,131.70083333333332,315.0,7.0,3.110951984571743e-06,35550,False,False
59.0,2012.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,34.72,137.12166666666667,202.0,4.7,0.4640774576398907,2359,False,False
598.0,2012.0,Summer,4,6.0,1.242453324894,0.6666666666666666,1.674331879653742,0.8962406251802889,33.78333333333333,131.32527777777779,316.0,5.7,2.08693947347891e-06,35598,False,False
61.0,2012.0,Summer,4,6.0,1.3296613488547582,0.7222222222222222,1.674331879653742,0.9591479170272448,34.75,137.3,202.0,6.4,1.104548288568557,2361,False,False
617.0,2012.0,Summer,27,510.0,3.15857438192197,0.9519415609381008,4.170402166919168,0.9583527675479984,33.635,131.13333333333333,316.0,2.4,0.4369762901227268,40617,False,True
79.0,2012.0,Summer,8,130.0,1.925121190790818,0.8284023668639053,1.4380997343213109,0.9257875983547232,34.11277777777778,135.00833333333333,303.0,6.4,3.078671416947404e-06,3079,False,False
,2012.0,Summer,25,1816.0,2.0959492107962947,0.8268232451629179,3.1981273645964268,0.6511432328651929,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,89,23982.0,1.0828800451215443,0.524139762036661,8.725779541930597,0.2412492249146405,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,64,5884.0,1.114876326064445,0.3549965085235007,7.258071137261507,0.2680710911362803,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,75,1456.0,3.4690235535867644,0.9525910216157468,10.160022790830306,0.8034819002073414,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,43,302.0,3.01608898209438,0.9026797070303934,7.3549666027091165,0.8018953762948653,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,157,3344.0,4.208711439067312,0.9746206874842608,19.22384235757836,0.8323787254598054,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,127,3114.0,3.8817087844821456,0.9638358105953636,15.664504403021796,0.801312731156286,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,35,928.0,2.644393714443237,0.8915632431629013,4.975829372613837,0.7437791374314676,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,111,1532.0,3.8274716728854106,0.9594823061033888,14.997962969237612,0.8127077456300984,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,18,1686.0,1.872694002021868,0.7830813805408858,2.2879863866116303,0.647907659942318,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,42,918.0,2.612078474985963,0.8488093373393899,6.0097938614864646,0.6988521570254876,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,61,3222.0,2.228030978177031,0.7830530404524142,7.427804007061941,0.5419847584219379,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,5,10.0,1.6094379124341005,0.7999999999999999,1.737177927613007,1.0000000000000002,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,5,20.0,1.3592367006650063,0.6799999999999999,1.3352328027813365,0.8445412464587144,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,6,36.0,1.7399668199837608,0.8148148148148149,1.395276566378118,0.971093972079518,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,2,4.0,0.6931471805599453,0.5,0.7213475204444817,1.0,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,1,4.0,-0.0,0.0,,,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,10,46.0,1.989811962334284,0.8241965973534972,2.350703309078018,0.8641643552668605,,,,5.970338983050848,,regional_mean,False,False
,2012.0,Summer,25,264.0,1.792885873302147,0.644398530762167,4.3041999767282,0.5569913133805211,,,,5.970338983050848,,regional_mean,False,False
10.0,2013.0,Summer,8,13.0,2.031759218569271,0.863905325443787,2.72909871675896,0.9770696496367745,34.93333333333333,136.805,201.0,8.3,0.4636454643681527,2310,False,False
11.0,2013.0,Summer,7,23.0,1.813261632874258,0.8204158790170133,1.913573933422806,0.9318321474167488,34.88638888888889,136.66666666666666,201.0,5.2,0.46373887583859613,2411,False,False
143.0,2013.0,Summer,3,25.0,0.9502705392332348,0.5599999999999999,0.6213349345596119,0.8649735207179272,34.60333333333333,134.61388888888888,305.0,5.8,1.082385399248306e-06,28143,False,False
181.0,2013.0,Summer,1,8.0,-0.0,0.0,,,34.282222222222224,134.3538888888889,306.0,6.5,1.050338266185614e-06,37181,False,False
2.0,2013.0,Summer,6,35.0,1.402420585493961,0.659591836734694,1.4063320703136415,0.7827058316584017,35.64388888888889,139.9933333333333,100.0,14.9,0.47760326398872804,122,False,False
23.0,2013.0,Summer,1,5.0,-0.0,0.0,,,34.656666666666666,135.275,301.0,4.8,1.0330380410700952,2823,False,False
254.0,2013.0,Summer,7,240.0,1.214136818761434,0.5347222222222223,1.0947628705197223,0.6239428985715834,34.11138888888889,133.6275,310.0,7.3,1.2354992871652025e-07,37254,False,False
26.0,2013.0,Summer,2,5.0,0.5004024235381879,0.3199999999999998,0.6213349345596119,0.7219280948873623,35.46416666666667,139.85611111111112,100.0,1.5,0.47802883737174107,1326,True,True
27.0,2013.0,Summer,2,5.0,0.5004024235381879,0.3199999999999998,0.6213349345596119,0.7219280948873623,34.666666666666664,136.60027777777776,201.0,3.9,0.44935052538878156,2427,False,True
274.0,2013.0,Summer,1,17.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,5.7,0.4363776020606364,38274,False,False
313.0,2013.0,Summer,10,1417.0,0.6024119074656504,0.2197272857214715,1.2403020028964042,0.2616241672451443,34.38666666666666,133.24749999999997,309.0,6.5,3.706497861587365e-07,34313,False,False
328.0,2013.0,Summer,3,50.0,1.0065819093461583,0.6088,0.5112444372706629,0.9162303386998126,34.0,133.17499999999998,310.0,7.1,0.43645341499102913,38328,False,False
35.0,2013.0,Summer,8,28.0,1.5297063618815705,0.6887755102040816,2.100711399502892,0.7356332607676134,35.34805555555556,139.80583333333334,100.0,5.5,0.6980006225924529,1235,False,False
396.0,2013.0,Summer,21,680.0,2.6240666185444947,0.9070069204152248,3.0665003732561478,0.8618976119311084,34.333333333333336,132.45583333333332,312.0,6.4,3.083075573419973e-06,34396,False,False
4.0,2013.0,Summer,7,80.0,0.8191295272261625,0.3787499999999999,1.3692294685120123,0.4209493062276425,35.60166666666667,140.06416666666667,100.0,10.9,0.4777057070374204,124,False,False
410.0,2013.0,Summer,7,320.0,1.5310109001067378,0.724609375,1.0401640276911024,0.7867839637148726,34.30305555555555,132.35305555555556,312.0,5.3,6.410112723819321e-07,34410,False,False
426.0,2013.0,Summer,4,9.0,1.310783678099714,0.7160493827160495,1.365358839940256,0.9455305560363264,33.99666666666667,132.29222222222222,312.0,8.5,2.081891068016308e-06,35426,False,False
44.0,2013.0,Summer,34,153.0,2.945739942353772,0.9193899782135077,6.560065051128896,0.8353484908280643,34.436388888888885,135.14,301.0,6.2,0.4497499003868794,2744,False,False
528.0,2013.0,Summer,6,960.0,0.5831350822010636,0.2469618055555555,0.7281270682087045,0.3254538860912487,33.30333333333333,131.61333333333332,314.0,5.3,0.4374461489178894,44528,False,False
550.0,2013.0,Summer,6,42.0,1.4613509177819857,0.7199546485260772,1.33773193209527,0.8155954763345442,34.03805555555555,131.70083333333332,315.0,6.0,3.110951984571743e-06,35550,False,False
59.0,2013.0,Summer,9,14.0,2.1065773332321154,0.8673469387755102,3.0313854535196096,0.958744661315413,34.72,137.12166666666667,202.0,3.8,0.4640774576398907,2359,False,True
598.0,2013.0,Summer,3,6.0,1.0114042647073518,0.6111111111111112,1.1162212531024944,0.920619835714305,33.78333333333333,131.32527777777779,316.0,7.8,2.08693947347891e-06,35598,False,False
61.0,2013.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,34.75,137.3,202.0,2.8,1.104548288568557,2361,False,True
617.0,2013.0,Summer,10,480.0,1.5390296600117368,0.6501736111111112,1.457776451683651,0.668392088828535,33.635,131.13333333333333,316.0,6.02,0.4369762901227268,40617,False,False
79.0,2013.0,Summer,9,130.0,2.098147389135067,0.863905325443787,1.6435425535100694,0.9549080284177106,34.11277777777778,135.00833333333333,303.0,6.6,3.078671416947404e-06,3079,False,False
,2013.0,Summer,29,2182.0,1.5386374240344998,0.6104440884127362,3.642040884509949,0.4569356248217372,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,50,9210.0,1.3367644034101995,0.5962764827448803,5.368071619517675,0.3417066825924504,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,22,154.0,2.629963989021346,0.9043683589138136,4.169187534132667,0.8508339916729312,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,52,1644.0,1.2914456614861936,0.4029664754530226,6.887342917661587,0.3268453564159913,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,35,428.0,2.9746473146575907,0.9231810638483712,5.611372949933117,0.8366683832950649,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,160,3192.0,4.272146573841097,0.9754846075087468,19.70650211900005,0.8417734504023617,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,111,4606.0,3.393603697948392,0.9347761203316334,13.040723090530296,0.7205822136999456,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,53,1654.0,3.143995419810219,0.9394834843967722,7.016642514077159,0.7918801660599721,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,75,606.0,3.616883855170698,0.9477066518533042,11.55008368517915,0.8377287348703849,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,13,1844.0,0.3528637267385783,0.1302412467473802,1.5958099553953544,0.1375714205475769,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,37,550.0,2.4401918408335503,0.8258380165289256,5.70530368423698,0.6757815879139253,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,89,7718.0,2.20384866247733,0.7464102083544718,9.830962693802256,0.4909840051509553,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,31,552.0,2.4122739026447384,0.8475897920604915,4.751686338665004,0.7024702653213316,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,10,414.0,1.426210668895108,0.7080211906928984,1.4935612639068805,0.6193954235326911,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,67,1576.0,2.8416458034668928,0.8330123167306553,8.964169476584678,0.6758272389191899,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,98,1040.0,3.901028137884854,0.9679289940828404,13.96290992077883,0.8508300562724975,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,55,1356.0,2.4457415754113137,0.8278904638838854,7.487215093039355,0.6103165028613493,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,131,1448.0,4.323092949784785,0.9799571136412196,17.862200772516825,0.8867524047100839,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,93,1984.0,3.507502254160171,0.9347867618366286,12.116630011088144,0.7738389988920151,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,60,1278.0,2.982726566390327,0.9130071683797796,8.248227890852585,0.728499158060974,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,42,1734.0,2.6818126768727315,0.8702375583519248,5.497315182947938,0.7175092907501093,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,48,714.0,2.710700415991134,0.8532824894663747,7.152767789256971,0.7002220779425269,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,42,270.0,3.320532287618206,0.9493552812071332,7.323492280552464,0.8883964145400458,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,65,734.0,3.361473546563408,0.9373742473401688,9.699160783513854,0.8052615460010848,,,,6.1017679558011055,,regional_mean,False,False
,2013.0,Summer,36,398.0,2.6648815573833096,0.8657357137446025,5.8465348037709735,0.7436493578380312,,,,6.1017679558011055,,regional_mean,False,False
